rider_id,rider_name,location_id,kite_id,brand,model,size_m2,price_usd,coverage_score,skill_score,weight_score,direction_score,gust_score,overall_score
RDR03,Carla Mendes,LOC01,222,Slingshot,Ghost,15.0,1741,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,70,North,Pulse,15.0,2121,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,149,Ozone,Enduro,15.0,1914,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,19,Duotone,Juice,15.0,2185,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,87,F-One,Bandit,15.0,1225,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,138,Core,Riot,15.0,1374,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,276,Reedin,Expert Model,15.0,1308,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,259,Airush,Razor,15.0,1225,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,214,Slingshot,Rally,15.0,2196,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,13,Duotone,Dice,15.0,1349,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,168,Ozone,Reo,15.0,1739,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,28,Cabrinha,Switchblade,15.0,2142,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,48,Cabrinha,Contra,15.0,1543,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,228,Slingshot,Crisis,15.0,1595,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,191,Naish,Boxer,15.0,1436,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,104,F-One,Diablo,15.0,1134,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,244,Airush,Ultra,15.0,1080,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,170,Ozone,Chrono,15.0,973,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,253,Airush,Diamond,15.0,1462,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,22,Duotone,Evo,15.0,906,0.567,0.567,0.0,0.354,0.94,0.459
RDR03,Carla Mendes,LOC01,17,Duotone,Juice,17.0,1717,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,243,Airush,Ultra,17.0,1251,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,165,Ozone,Reo,17.0,1690,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,241,Airush,Lift,17.0,1713,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,219,Slingshot,Ghost,17.0,1086,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,211,Slingshot,Code,17.0,1967,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,139,Core,Riot,17.0,1045,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,63,North,Carve,17.0,1384,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,233,Slingshot,RPX,17.0,1894,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,50,Cabrinha,Contra,17.0,1838,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,206,Naish,Hero,17.0,2006,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,92,F-One,Breeze,17.0,1577,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,122,Core,Section,17.0,1294,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,103,F-One,Diablo,17.0,2172,0.358,0.358,0.0,0.354,0.94,0.344
RDR03,Carla Mendes,LOC01,119,Core,XR7,17.0,1353,0.34,0.34,0.0,0.354,0.94,0.334
RDR03,Carla Mendes,LOC01,128,Core,Nexus,17.0,1861,0.34,0.34,0.0,0.354,0.94,0.334
RDR03,Carla Mendes,LOC01,84,North,Neo,17.0,1118,0.34,0.34,0.0,0.354,0.94,0.334
RDR03,Carla Mendes,LOC01,96,F-One,Strike,17.0,1588,0.34,0.34,0.0,0.354,0.94,0.334
RDR03,Carla Mendes,LOC01,162,Ozone,Catalyst,17.0,1204,0.34,0.34,0.0,0.354,0.94,0.334
RDR03,Carla Mendes,LOC01,152,Ozone,Enduro,17.0,2011,0.34,0.34,0.0,0.354,0.94,0.334
RDR04,Diego Souza,LOC02,6,Duotone,Neo SLS,7.0,1635,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,64,North,Carve,7.0,1267,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,76,North,Reach,7.0,2160,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,187,Naish,Triad,7.0,1259,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,31,Cabrinha,Switchblade,7.0,1592,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,91,F-One,Breeze,7.0,1212,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,11,Duotone,Dice,7.0,1046,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,120,Core,XR7,7.0,2091,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,199,Naish,Slash,7.0,1472,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,251,Airush,Diamond,7.0,2179,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,226,Slingshot,Crisis,7.0,953,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,142,Core,Free,7.0,1859,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,240,Airush,Lift,7.0,1924,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,129,Core,Nexus,7.0,1005,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,65,North,Pulse,7.0,1842,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,45,Cabrinha,Nitro,7.0,1222,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,157,Ozone,Edge,7.0,1845,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,260,Airush,Razor,7.0,1737,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,53,Cabrinha,Contra,7.0,1797,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,190,Naish,Boxer,7.0,1441,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,236,Slingshot,RPX,7.0,1896,0.976,0.107,0.937,0.367,0.973,0.659
RDR04,Diego Souza,LOC02,113,F-One,Revolt,7.0,1471,0.974,0.105,0.937,0.367,0.973,0.658
RDR04,Diego Souza,LOC02,273,Reedin,Super Model,7.0,1386,0.974,0.105,0.937,0.367,0.973,0.658
RDR04,Diego Souza,LOC02,59,North,Orbit,7.0,2029,0.974,0.105,0.937,0.367,0.973,0.658
RDR04,Diego Souza,LOC02,150,Ozone,Enduro,7.0,975,0.974,0.105,0.937,0.367,0.973,0.658
RDR04,Diego Souza,LOC02,265,Airush,Razor,9.0,1164,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,155,Ozone,Edge,9.0,1390,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,148,Ozone,Enduro,9.0,1557,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,141,Core,Free,9.0,2118,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,25,Duotone,Evo,9.0,1900,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,159,Ozone,Catalyst,9.0,1940,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,20,Duotone,Juice,9.0,1688,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,133,Core,Nexus,9.0,2120,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,102,F-One,Diablo,9.0,982,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,32,Cabrinha,Switchblade,9.0,914,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,185,Naish,Triad,9.0,1532,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,246,Airush,Ultra,9.0,1535,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,205,Naish,Hero,9.0,2120,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,256,Airush,Origin,9.0,2035,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,9,Duotone,Neo SLS,9.0,1042,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,124,Core,Section,9.0,1466,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,238,Airush,Lift,9.0,1145,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,15,Duotone,Dice,9.0,2061,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,2,Duotone,Rebel SLS,9.0,965,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,135,Core,Riot,9.0,1441,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,55,North,Orbit,9.0,1477,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,189,Naish,Boxer,9.0,2041,0.995,0.131,0.795,0.367,0.973,0.643
RDR04,Diego Souza,LOC02,255,Airush,Origin,10.0,2116,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,173,Ozone,Chrono,10.0,994,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,195,Naish,Boxer,10.0,1186,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,184,Naish,Triad,10.0,1413,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,8,Duotone,Neo SLS,10.0,1500,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,112,F-One,Revolt,10.0,2113,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,23,Duotone,Evo,10.0,2180,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,281,Reedin,Hyper Model,10.0,1667,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,275,Reedin,Expert Model,10.0,1682,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,80,North,Neo,10.0,1535,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,39,Cabrinha,Moto,10.0,1807,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,116,Core,XR7,10.0,1291,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,52,Cabrinha,Contra,10.0,1040,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,90,F-One,Bandit,10.0,1380,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,62,North,Carve,10.0,1624,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,12,Duotone,Dice,10.0,1234,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,266,Airush,Razor,10.0,2044,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,33,Cabrinha,Drifter,10.0,1894,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,208,Slingshot,Code,10.0,1977,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,202,Naish,Hero,10.0,943,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,271,Reedin,Super Model,10.0,1215,0.968,0.131,0.661,0.367,0.973,0.608
RDR04,Diego Souza,LOC02,160,Ozone,Catalyst,11.0,1596,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,43,Cabrinha,Nitro,11.0,1019,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,283,Reedin,Hyper Model,11.0,1867,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,178,Naish,Pivot,11.0,1489,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,26,Duotone,Evo,11.0,1390,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,7,Duotone,Neo SLS,11.0,1998,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,183,Naish,Triad,11.0,1621,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,67,North,Pulse,11.0,1042,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,38,Cabrinha,Moto,11.0,1275,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,269,Reedin,Super Model,11.0,1939,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,115,Core,XR7,11.0,2120,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,153,Ozone,Enduro,11.0,1961,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,193,Naish,Boxer,11.0,2049,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,137,Core,Riot,11.0,1822,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,101,F-One,Diablo,11.0,2004,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,172,Ozone,Chrono,11.0,1808,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,213,Slingshot,Rally,11.0,1203,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,167,Ozone,Reo,11.0,1104,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,21,Duotone,Juice,11.0,2033,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,107,F-One,Revolt,11.0,2129,0.869,0.131,0.527,0.367,0.973,0.551
RDR04,Diego Souza,LOC02,94,F-One,Breeze,11.0,2079,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,74,North,Reach,11.0,1568,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,229,Slingshot,Crisis,11.0,2059,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,245,Airush,Ultra,11.0,2106,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,217,Slingshot,Ghost,11.0,1540,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,95,F-One,Strike,11.0,1458,0.863,0.131,0.527,0.367,0.973,0.549
RDR04,Diego Souza,LOC02,235,Slingshot,RPX,5.0,1127,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,61,North,Carve,5.0,1632,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,117,Core,XR7,5.0,1900,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,77,North,Reach,5.0,900,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,282,Reedin,Hyper Model,5.0,1586,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,147,Ozone,Enduro,5.0,1086,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,68,North,Pulse,5.0,1718,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,144,Core,Free,5.0,2124,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,261,Airush,Razor,5.0,2192,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,230,Slingshot,Crisis,5.0,1087,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,1,Duotone,Rebel SLS,5.0,1109,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,37,Cabrinha,Moto,5.0,1292,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,5,Duotone,Neo SLS,5.0,1589,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,207,Slingshot,Code,5.0,1443,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,272,Reedin,Super Model,5.0,1239,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,44,Cabrinha,Nitro,5.0,1017,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,249,Airush,Ultra,5.0,1383,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,132,Core,Nexus,5.0,1408,0.781,0.0,0.669,0.367,0.973,0.52
RDR04,Diego Souza,LOC02,280,Reedin,Hyper Model,12.0,1928,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,227,Slingshot,Crisis,12.0,959,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,278,Reedin,Expert Model,12.0,1155,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,254,Airush,Diamond,12.0,1051,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,212,Slingshot,Rally,12.0,1808,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,69,North,Pulse,12.0,1434,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,86,F-One,Bandit,12.0,2154,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,123,Core,Section,12.0,1279,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,263,Airush,Razor,12.0,1207,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,274,Reedin,Super Model,12.0,1379,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,221,Slingshot,Ghost,12.0,2050,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,134,Core,Riot,12.0,2148,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,81,North,Neo,12.0,994,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,161,Ozone,Catalyst,12.0,1511,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,192,Naish,Boxer,12.0,1121,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,100,F-One,Strike,12.0,1676,0.811,0.131,0.394,0.367,0.973,0.507
RDR04,Diego Souza,LOC02,130,Core,Nexus,12.0,1720,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,174,Ozone,Chrono,12.0,1667,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,180,Naish,Pivot,12.0,1412,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,118,Core,XR7,12.0,1905,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,29,Cabrinha,Switchblade,12.0,1538,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,41,Cabrinha,Nitro,12.0,1443,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,200,Naish,Hero,12.0,1024,0.793,0.131,0.394,0.367,0.973,0.502
RDR04,Diego Souza,LOC02,156,Ozone,Edge,13.0,2031,0.653,0.131,0.26,0.367,0.973,0.433
RDR04,Diego Souza,LOC02,140,Core,Riot,13.0,1305,0.653,0.131,0.26,0.367,0.973,0.433
RDR04,Diego Souza,LOC02,82,North,Neo,13.0,1832,0.653,0.131,0.26,0.367,0.973,0.433
RDR04,Diego Souza,LOC02,58,North,Orbit,13.0,1583,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,47,Cabrinha,Nitro,13.0,2066,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,169,Ozone,Reo,13.0,1593,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,18,Duotone,Juice,13.0,1910,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,186,Naish,Triad,13.0,1169,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,60,North,Carve,13.0,1161,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,171,Ozone,Chrono,13.0,1365,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,158,Ozone,Catalyst,13.0,2028,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,224,Slingshot,Crisis,13.0,1652,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,223,Slingshot,Ghost,13.0,1489,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,97,F-One,Strike,13.0,2174,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,264,Airush,Razor,13.0,1616,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,126,Core,Section,13.0,1267,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,270,Reedin,Super Model,13.0,1589,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,30,Cabrinha,Switchblade,13.0,1824,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,198,Naish,Slash,13.0,1749,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,279,Reedin,Expert Model,13.0,1820,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,35,Cabrinha,Drifter,13.0,1289,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,242,Airush,Lift,13.0,1059,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,51,Cabrinha,Contra,13.0,1336,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,188,Naish,Boxer,13.0,1859,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,88,F-One,Bandit,13.0,1467,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,72,North,Reach,13.0,1043,0.629,0.131,0.26,0.367,0.973,0.426
RDR04,Diego Souza,LOC02,16,Duotone,Dice,14.0,1710,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,216,Slingshot,Ghost,14.0,1594,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,27,Duotone,Evo,14.0,1075,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,4,Duotone,Rebel SLS,14.0,2016,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,89,F-One,Bandit,14.0,1462,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,49,Cabrinha,Contra,14.0,1514,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,258,Airush,Origin,14.0,1026,0.517,0.131,0.126,0.367,0.973,0.365
RDR04,Diego Souza,LOC02,78,North,Neo,14.0,1869,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,98,F-One,Strike,14.0,2055,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,194,Naish,Boxer,14.0,1850,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,125,Core,Section,14.0,1105,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,204,Naish,Hero,14.0,2100,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,166,Ozone,Reo,14.0,1928,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,177,Naish,Pivot,14.0,1841,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,250,Airush,Diamond,14.0,2054,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,231,Slingshot,Crisis,14.0,1829,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,284,Reedin,Hyper Model,14.0,2160,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,232,Slingshot,RPX,14.0,1001,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,136,Core,Riot,14.0,2030,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,71,North,Reach,14.0,1793,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,111,F-One,Revolt,14.0,1968,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,146,Ozone,Enduro,14.0,1271,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,175,Ozone,Chrono,14.0,1743,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,277,Reedin,Expert Model,14.0,1884,0.506,0.131,0.126,0.367,0.973,0.362
RDR04,Diego Souza,LOC02,110,F-One,Revolt,15.0,1641,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,46,Cabrinha,Nitro,15.0,2118,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,114,Core,XR7,15.0,1334,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,210,Slingshot,Code,15.0,1825,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,145,Core,Free,15.0,2136,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,57,North,Orbit,15.0,1089,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,237,Slingshot,RPX,15.0,1351,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,268,Reedin,Super Model,15.0,1181,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,79,North,Neo,15.0,2196,0.237,0.131,0.0,0.367,0.973,0.256
RDR04,Diego Souza,LOC02,222,Slingshot,Ghost,15.0,1741,0.237,0.131,0.0,0.367,0.973,0.256
